Group	ROI	1H	2H	SE	Ratio_2Hx1H	area	axis_major_length	axis_minor_length
red	1	21060	1752	99126	0.07680168332456602	159	33.26349235340974	6.3918269405230115
red	2	23062	1782	110797	0.0717275800998229	172	34.618457452603764	6.60329515479532
red	3	14415	1190	71879	0.0762576097404678	117	24.559159335623722	6.978338407954627
red	4	26745	2137	115594	0.07399072086420608	190	29.295836341896827	8.334619630561306
red	5	41683	3228	166441	0.07187548707443611	238	49.998423883959845	6.98688787149492
red	6	24376	2022	128989	0.07659671187211152	194	33.05046825577988	7.762075715273638
red	7	25299	2056	129216	0.07515993419850119	195	37.944410435729246	7.172536519950447
red	8	23777	1836	120768	0.07168234880724632	180	32.305479123163096	7.316206860143058
red	9	13757	999	87270	0.0677012740580103	137	27.886549317783633	6.466388509008918
red	10	16894	1304	96157	0.07165622595889658	149	26.64984772128765	7.984632526235604
red	11	33485	2628	210138	0.07277157810206851	292	36.17142104821823	10.957253362399047
red	12	24244	1897	106833	0.07256799663364064	162	35.14184075145005	6.280151154875905
red	13	56225	3927	217272	0.06528461231546748	332	56.30071885206784	8.46197485333372
red	14	24314	1737	112493	0.06667690299796553	187	38.807709468508946	8.817120004000524
red	15	36566	2782	161094	0.07070244993392294	250	48.67577638472948	12.370317754359084
red	16	20894	1458	100717	0.06522906227630637	159	34.86835202646207	6.079358365704091
red	17	30033	2194	106956	0.06807956061687405	171	33.86116547128808	8.859541600549111
red	18	31571	2025	100554	0.06027503274199309	153	32.97332343394756	6.1898339915554175
red	19	41646	3019	174002	0.06759207433113176	258	53.52516241025178	7.606604120736272
red	20	79319	4400	215026	0.052556767281023424	312	62.81092626297356	9.935983502114574
red	21	41969	2381	159128	0.053686583990980835	239	50.0242881690513	7.6212327905471176
red	22	39677	2706	122357	0.0638463534907864	159	32.60182768744558	6.646676269417128
red	23	41363	2310	133725	0.05289309184164129	175	36.71725461787711	6.369874014345596
green	1	170155	11037	812258	0.0609132853547618	1264	82.55917640298804	45.51827360599799
green	2	41123	3332	222193	0.07495219885277246	341	40.72256774906977	14.563119881518388
green	3	30466	2371	250938	0.07220513445199013	372	47.91323712605804	30.957335567416276
green	4	24385	1761	103117	0.0673525587087891	163	37.28793233406561	5.773116337408375
green	5	21694	1625	84242	0.06968566405077405	123	25.90121742539434	6.340178173727408
green	6	43761	3544	268120	0.0749180847690519	426	50.00699717142973	16.33561872556104
green	7	20522	1728	125726	0.07766292134831461	191	40.15342855049737	6.270430972743167
green	8	43360	2839	182273	0.06145154657027208	281	58.845397613858815	11.022613159186282
green	9	42552	3529	201007	0.07658253944141837	309	42.00472954139373	23.613157897964697
green	10	56894	4389	293910	0.07161855653280681	442	72.14640362994764	25.121117795069733
green	11	11903	1124	67227	0.08628233668534582	99	21.257376926849286	6.1053783995900615
green	12	33313	2593	155168	0.07221634267253384	257	47.50043240217794	12.012110249296942
green	13	89575	4757	346123	0.05042827460458805	566	51.015900283791495	25.121194853428896
green	14	25291	1773	101599	0.06551138043156961	153	32.642389520727356	6.4115461006278185
