Group	ROI	1H	2H	SE	Ratio_2Hx1H	area	axis_major_length	axis_minor_length
red	1	3692	610	35038	0.1417945141794514	88	30.179642848630433	3.905270925324438
red	2	7299	900	34851	0.10976948408342481	89	30.533213807312723	4.671249247461588
red	3	27739	3530	165113	0.11289136205187246	263	53.42692426139117	9.433701443398183
red	4	41352	4616	252483	0.10041768186564566	327	59.55518616535154	18.38432788229937
red	5	5244	618	37167	0.10542476970317298	99	35.0595194279383	4.219197909437913
red	6	10983	1230	34558	0.1007123556865635	83	23.567291662406948	4.681442457951588
red	7	9922	1064	67428	0.09685053704715092	88	27.4574302187178	5.6287210795041425
red	8	14156	1707	115486	0.10760890121666772	196	40.087520188087865	6.676611977169219
red	9	16005	2151	93780	0.11847323198942498	188	38.46548195517972	8.787063925617156
red	10	6331	827	40807	0.1155350656607991	92	19.86570576489641	6.050219188751567
red	11	10407	1205	35381	0.10377196004133654	94	18.30945443126407	6.814738091192948
red	12	11219	1427	58511	0.11284200537719437	161	32.52702689743655	7.128476321097757
red	13	9479	1167	73391	0.1096186361074582	204	42.7969541244982	6.451316715954672
red	14	11754	1264	66136	0.09709632816100784	174	44.59621105015119	5.460701421063785
red	15	16247	2091	111215	0.11402552077652961	288	58.16142876115839	7.408582411607939
red	16	9897	1116	69802	0.10133478616180877	186	47.672907813268246	7.930357937131513
red	17	6034	684	40110	0.10181601667162846	89	27.527352735117837	5.804167124093198
red	18	5077	583	45527	0.1030035335689046	126	23.414357768749856	8.74559382635031
red	19	6531	772	38598	0.10570998219909626	90	27.822669656776455	4.683439838990832
red	20	4530	416	47189	0.0841083704003235	117	35.38280595411501	8.438598183328416
red	21	4161	466	27335	0.10071320510049708	75	24.37615684054514	5.373875067462938
red	22	5186	593	38707	0.1026129088077522	101	30.412022392834007	5.633252934179768
red	23	8264	861	42291	0.09435616438356165	93	26.388007042755714	4.933650492401204
red	24	8821	1061	44753	0.10736692977130136	126	36.63364356846228	6.226581212654269
red	25	5862	649	46103	0.09967746889878668	101	31.93402323192827	4.376074684832506
red	26	7331	896	44672	0.10890968761395406	106	34.08765118721936	5.29715059512104
red	27	5358	644	30065	0.1072975674775075	73	21.882394984322378	6.675631423546356
red	28	9752	1107	60278	0.1019430886821991	129	38.020755966741156	4.716303709597254
red	29	9112	1055	41717	0.10376708960361955	87	26.609127193133446	5.298769232909736
red	30	5196	506	54426	0.08874079270431427	133	46.400645689212496	5.266328950582395
red	31	4752	510	26595	0.09692132269099202	67	22.220235283340383	4.03389170543225
red	32	9150	1139	57600	0.11070074837204782	126	32.562714660681394	7.021557305061983
red	33	3358	329	27715	0.0892324382967182	65	20.537893329987646	4.5742166844289365
red	34	4920	473	47196	0.08770628592620063	122	34.81377419436557	4.845370074580011
red	35	6952	733	55227	0.09538061158100195	127	36.61638549998078	10.265032156693024
red	36	9084	1117	72906	0.10949906871875306	170	35.15702048694072	6.591215221284108
red	37	4683	553	27952	0.10561497326203209	69	22.030343672358384	4.861343613811849
red	1	4392	667	50322	0.13184423799169798	88	30.179642848630433	3.905270925324438
red	2	10112	1404	51443	0.1219173324070858	89	30.533213807312723	4.671249247461588
red	3	36326	3861	199707	0.09607584542264912	263	53.42692426139117	9.433701443398183
red	4	52008	5126	303697	0.08971890643049672	327	59.55518616535154	18.38432788229937
red	5	6419	863	54096	0.11851139796759132	99	35.0595194279383	4.219197909437913
red	6	18110	2226	50844	0.10946105428796224	83	23.567291662406948	4.681442457951588
red	7	11477	1027	80617	0.08213371721049265	88	27.4574302187178	5.6287210795041425
red	8	19630	2244	140911	0.10258754685928499	196	40.087520188087865	6.676611977169219
red	9	18631	2220	135151	0.106469713682797	188	38.46548195517972	8.787063925617156
red	10	7400	846	58369	0.10259519767159835	92	19.86570576489641	6.050219188751567
red	11	13342	1657	54138	0.11047403160210681	94	18.30945443126407	6.814738091192948
red	12	17043	2045	89833	0.10713537300922045	161	32.52702689743655	7.128476321097757
red	13	14963	1847	103271	0.1098750743604997	204	42.7969541244982	6.451316715954672
red	14	16592	1911	104280	0.10328054910014592	174	44.59621105015119	5.460701421063785
red	15	25420	3303	167729	0.11499495178080284	288	58.16142876115839	7.408582411607939
red	16	14934	1781	110500	0.10655100209392761	186	47.672907813268246	7.930357937131513
red	17	6994	754	56903	0.09731543624161074	89	27.527352735117837	5.804167124093198
red	18	10531	1182	63323	0.1009135148979766	126	23.414357768749856	8.74559382635031
red	19	7270	851	59829	0.1047900504863933	90	27.822669656776455	4.683439838990832
red	20	6859	625	68756	0.08351149118118653	117	35.38280595411501	8.438598183328416
red	21	5937	691	37385	0.10425467712733856	75	24.37615684054514	5.373875067462938
red	22	5696	606	57696	0.09615994922246905	101	30.412022392834007	5.633252934179768
red	23	8837	973	55013	0.09918450560652395	93	26.388007042755714	4.933650492401204
red	24	12512	1505	65925	0.1073696226011272	126	36.63364356846228	6.226581212654269
red	25	7064	767	68567	0.09794406844592006	101	31.93402323192827	4.376074684832506
red	26	7899	939	64654	0.10624575695858791	106	34.08765118721936	5.29715059512104
red	27	6791	813	39923	0.10691741188847975	73	21.882394984322378	6.675631423546356
red	28	12811	1487	89388	0.10400055951881382	129	38.020755966741156	4.716303709597254
red	29	11084	1291	55944	0.10432323232323232	87	26.609127193133446	5.298769232909736
red	30	8164	900	84082	0.09929390997352162	133	46.400645689212496	5.266328950582395
red	31	6132	715	38100	0.10442529574996348	67	22.220235283340383	4.03389170543225
red	32	10329	1177	87865	0.1022944550669216	126	32.562714660681394	7.021557305061983
red	33	5506	603	43069	0.09870682599443444	65	20.537893329987646	4.5742166844289365
red	34	7490	816	72141	0.09824223452925596	122	34.81377419436557	4.845370074580011
red	35	8218	816	85836	0.09032543723710428	127	36.61638549998078	10.265032156693024
red	36	12471	1688	97020	0.11921745886008898	170	35.15702048694072	6.591215221284108
